   freq [Hz]          Ohm  Phase [deg]
 2923.000000    10.451863    43.666703
 2924.000000    10.454817    43.678452
 2925.000000    10.455560    43.677119
 2926.000000    10.456562    43.684606
 2927.000000    10.458656    43.697669
 2928.000000    10.461203    43.706877
 2929.000000    10.460899    43.701885
 2930.000000    10.464077    43.716134
 2931.000000    10.464128    43.720889
 2932.000000    10.466543    43.722608
 2933.000000    10.467048    43.733050
 2934.000000    10.469377    43.738086
 2935.000000    10.469774    43.741741
 2936.000000    10.472663    43.751323
 2937.000000    10.474344    43.762026
 2938.000000    10.475281    43.756760
 2939.000000    10.476831    43.770666
 2940.000000    10.479045    43.778260
 2941.000000    10.479742    43.780852
 2942.000000    10.481065    43.792108
 2943.000000    10.482566    43.803718
 2944.000000    10.484873    43.801841
 2945.000000    10.486291    43.817563
 2946.000000    10.487977    43.815985
 2947.000000    10.489612    43.819104
 2948.000000    10.489693    43.826003
 2949.000000    10.491700    43.836129
 2950.000000    10.492863    43.844695
 2951.000000    10.495220    43.847119
 2952.000000    10.495848    43.855605
 2953.000000    10.497574    43.868056
 2954.000000    10.499538    43.871854
 2955.000000    10.501648    43.877967
 2956.000000    10.502672    43.884857
 2957.000000    10.504087    43.894172
 2958.000000    10.506114    43.894022
 2959.000000    10.507905    43.905460
 2960.000000    10.508385    43.910867
 2961.000000    10.510962    43.918032
 2962.000000    10.512355    43.918348
 2963.000000    10.513823    43.923542
 2964.000000    10.513300    43.936100
 2965.000000    10.516318    43.935489
 2966.000000    10.517115    43.956653
 2967.000000    10.519351    43.955295
 2968.000000    10.521682    43.957771
 2969.000000    10.521693    43.967030
 2970.000000    10.523244    43.977174
 2971.000000    10.525951    43.981358
 2972.000000    10.527259    43.992097
 2973.000000    10.528998    43.996618
 2974.000000    10.531093    44.003200
 2975.000000    10.532779    44.005560
 2976.000000    10.534422    44.016918
 2977.000000    10.536318    44.018472
 2978.000000    10.537245    44.019137
 2979.000000    10.538269    44.029048
 2980.000000    10.539463    44.031787
 2981.000000    10.539974    44.041275
 2982.000000    10.540093    44.051494
 2983.000000    10.543690    44.062385
 2984.000000    10.545065    44.068006
 2985.000000    10.546714    44.070719
 2986.000000    10.548252    44.077595
 2987.000000    10.549870    44.079796
 2988.000000    10.551230    44.087720
 2989.000000    10.552717    44.093239
 2990.000000    10.554228    44.103898
 2991.000000    10.556060    44.109036
 2992.000000    10.557889    44.117064
 2993.000000    10.559583    44.121579
 2994.000000    10.560680    44.132041
 2995.000000    10.563037    44.137237
 2996.000000    10.563872    44.143502
 2997.000000    10.565970    44.153780
 2998.000000    10.566857    44.156195
 2999.000000    10.569766    44.167325
 3000.000000    10.570481    44.169557
 3001.000000    10.572168    44.180672
 3002.000000    10.574216    44.180491
 3003.000000    10.576319    44.192595
 3004.000000    10.576933    44.192517
 3005.000000    10.579026    44.204088
 3006.000000    10.580223    44.208859
 3007.000000    10.582917    44.213745
 3008.000000    10.583206    44.224603
 3009.000000    10.583870    44.225278
 3010.000000    10.587825    44.242703
 3011.000000    10.586981    44.246346
 3012.000000    10.590455    44.247511
 3013.000000    10.590873    44.260225
 3014.000000    10.592411    44.261531
 3015.000000    10.593972    44.277924
 3016.000000    10.596888    44.275981
 3017.000000    10.597327    44.280015
 3018.000000    10.600045    44.290128
 3019.000000    10.600339    44.293334
 3020.000000    10.601720    44.296251
 3021.000000    10.603422    44.310408
 3022.000000    10.604400    44.320173
 3023.000000    10.608548    44.328294
 3024.000000    10.609158    44.327048
 3025.000000    10.611031    44.331635
 3026.000000    10.612482    44.337459
 3027.000000    10.613594    44.351197
 3028.000000    10.616403    44.345404
 3029.000000    10.616514    44.357865
 3030.000000    10.618635    44.363326
 3031.000000    10.619848    44.369546
 3032.000000    10.622534    44.381875
 3033.000000    10.622713    44.381475
 3034.000000    10.625247    44.388868
 3035.000000    10.625850    44.396239
 3036.000000    10.627734    44.412670
 3037.000000    10.628918    44.407599
 3038.000000    10.632214    44.429885
 3039.000000    10.633619    44.422458
 3040.000000    10.633160    44.433753
 3041.000000    10.637197    44.442390
 3042.000000    10.638700    44.451183
 3043.000000    10.640430    44.451893
 3044.000000    10.642614    44.453232
 3045.000000    10.642141    44.459266
 3046.000000    10.645448    44.467243
 3047.000000    10.644992    44.476014
 3048.000000    10.646968    44.484279
 3049.000000    10.651211    44.497674
 3050.000000    10.651394    44.489891
 3051.000000    10.653140    44.502243
 3052.000000    10.654699    44.503970
 3053.000000    10.655019    44.515331
 3054.000000    10.657516    44.519589
 3055.000000    10.659330    44.529683
 3056.000000    10.659227    44.538270
 3057.000000    10.663089    44.539704
 3058.000000    10.663677    44.551709
 3059.000000    10.664934    44.554746
 3060.000000    10.666964    44.566151
 3061.000000    10.668474    44.570398
 3062.000000    10.670681    44.580835
 3063.000000    10.672444    44.585554
 3064.000000    10.675035    44.586044
 3065.000000    10.674571    44.592750
 3066.000000    10.677147    44.600163
 3067.000000    10.677478    44.604361
 3068.000000    10.678591    44.620305
 3069.000000    10.682483    44.627389
 3070.000000    10.681956    44.628671
 3071.000000    10.685037    44.638586
 3072.000000    10.687238    44.645303
 3073.000000    10.687122    44.646134
 3074.000000    10.690335    44.652586
 3075.000000    10.690774    44.659561
 3076.000000    10.692017    44.664244
 3077.000000    10.695330    44.673867
 3078.000000    10.696141    44.672388
 3079.000000    10.696058    44.683643
 3080.000000    10.699782    44.695760
 3081.000000    10.701492    44.700499
 3082.000000    10.702839    44.703687
 3083.000000    10.705359    44.718701
 3084.000000    10.706342    44.714120
 3085.000000    10.708748    44.727293
 3086.000000    10.709819    44.739244
 3087.000000    10.712314    44.733479
 3088.000000    10.713807    44.743838
 3089.000000    10.712822    44.751567
 3090.000000    10.716732    44.762566
 3091.000000    10.717587    44.766325
 3092.000000    10.719030    44.772994
 3093.000000    10.720764    44.785246
 3094.000000    10.723440    44.785890
 3095.000000    10.724577    44.787415
 3096.000000    10.725006    44.801503
 3097.000000    10.729016    44.801482
 3098.000000    10.728785    44.806130
 3099.000000    10.730076    44.816260
 3100.000000    10.732446    44.819894
 3101.000000    10.734229    44.832163
 3102.000000    10.735036    44.829575
 3103.000000    10.737435    44.843242
 3104.000000    10.738272    44.849283
 3105.000000    10.740485    44.849768
 3106.000000    10.740996    44.862833
 3107.000000    10.744174    44.873709
 3108.000000    10.746455    44.871434
 3109.000000    10.746135    44.873875
 3110.000000    10.748915    44.891266
 3111.000000    10.749281    44.891725
 3112.000000    10.752778    44.902554
 3113.000000    10.752791    44.910760
 3114.000000    10.756079    44.916095
 3115.000000    10.756997    44.923869
 3116.000000    10.757297    44.930208
 3117.000000    10.760726    44.941946
 3118.000000    10.762580    44.949362
 3119.000000    10.762963    44.950344
 3120.000000    10.764833    44.963268
 3121.000000    10.767594    44.962912
 3122.000000    10.766663    44.972421
 3123.000000    10.769828    44.984461
 3124.000000    10.771453    44.991261
 3125.000000    10.774372    44.994170
 3126.000000    10.774735    44.993822
 3127.000000    10.776539    45.007435
 3128.000000    10.778410    45.013801
 3129.000000    10.780198    45.019132
 3130.000000    10.781855    45.025963
 3131.000000    10.783806    45.032158
 3132.000000    10.785435    45.038433
 3133.000000    10.785667    45.042639
 3134.000000    10.788989    45.060091
 3135.000000    10.789912    45.060123
 3136.000000    10.791422    45.064564
 3137.000000    10.793323    45.078138
 3138.000000    10.794267    45.080477
 3139.000000    10.797301    45.095004
 3140.000000    10.797859    45.089830
 3141.000000    10.799304    45.105372
 3142.000000    10.801910    45.112555
 3143.000000    10.802893    45.120987
 3144.000000    10.804775    45.119470
 3145.000000    10.807471    45.134739
 3146.000000    10.807185    45.145675
 3147.000000    10.810675    45.149393
 3148.000000    10.813047    45.148549
 3149.000000    10.813173    45.166589
 3150.000000    10.815587    45.171361
 3151.000000    10.818526    45.169787
 3152.000000    10.819031    45.184622
 3153.000000    10.820153    45.182721
 3154.000000    10.822947    45.197490
 3155.000000    10.824956    45.200939
 3156.000000    10.825503    45.210869
 3157.000000    10.827407    45.209814
 3158.000000    10.830234    45.232640
 3159.000000    10.831560    45.232228
 3160.000000    10.832627    45.235990
 3161.000000    10.836439    45.244979
 3162.000000    10.835356    45.257435
 3163.000000    10.838176    45.262052
 3164.000000    10.840387    45.271291
 3165.000000    10.843446    45.279531
 3166.000000    10.843431    45.275282
 3167.000000    10.846308    45.294975
 3168.000000    10.846350    45.290483
 3169.000000    10.849650    45.305535
 3170.000000    10.850571    45.312749
 3171.000000    10.853286    45.318912
 3172.000000    10.854163    45.320834
 3173.000000    10.855976    45.330658
 3174.000000    10.857964    45.344098
 3175.000000    10.859093    45.341934
 3176.000000    10.861776    45.364146
 3177.000000    10.864499    45.352173
 3178.000000    10.864592    45.368444
 3179.000000    10.865700    45.375159
 3180.000000    10.869481    45.381622
 3181.000000    10.869994    45.395337
 3182.000000    10.872361    45.397923
 3183.000000    10.875660    45.399635
 3184.000000    10.876712    45.409513
 3185.000000    10.877869    45.416778
 3186.000000    10.880308    45.417000
 3187.000000    10.882233    45.428494
 3188.000000    10.884703    45.432267
 3189.000000    10.884864    45.438197
 3190.000000    10.886880    45.445791
 3191.000000    10.888469    45.456054
 3192.000000    10.891223    45.463487
 3193.000000    10.892996    45.468286
 3194.000000    10.893646    45.477953
 3195.000000    10.896865    45.492253
 3196.000000    10.900115    45.483570
 3197.000000    10.901734    45.495308
 3198.000000    10.902387    45.495157
 3199.000000    10.902323    45.506141
 3200.000000    10.906248    45.519022
 3201.000000    10.908479    45.529637
 3202.000000    10.909793    45.529925
 3203.000000    10.913217    45.540507
 3204.000000    10.914713    45.537797
 3205.000000    10.913643    45.551854
 3206.000000    10.918193    45.557843
 3207.000000    10.919743    45.566552
 3208.000000    10.921180    45.575071
 3209.000000    10.923449    45.570693
 3210.000000    10.925298    45.586142
 3211.000000    10.925682    45.593043
 3212.000000    10.929768    45.601572
 3213.000000    10.931889    45.603014
 3214.000000    10.932217    45.610173
 3215.000000    10.934209    45.614409
 3216.000000    10.935976    45.628145
 3217.000000    10.937780    45.632096
 3218.000000    10.940357    45.640186
 3219.000000    10.941128    45.645498
 3220.000000    10.943405    45.651305
 3221.000000    10.945223    45.663623
 3222.000000    10.947228    45.669143
 3223.000000    10.950426    45.681200
 3224.000000    10.952173    45.669186
 3225.000000    10.952898    45.686671
